pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,month,day
CU,2022-11-05,83.7,-1.8,5.4,"Wheeler, Zack",676801,554430,,blocked_ball,,,,,14,"Chas McCormick grounds into a force out, pitcher Zack Wheeler to second baseman Jean Segura.   Trey Mancini out at 2nd.    Chas McCormick to 1st.",W,R,R,HOU,PHI,B,,,2,2,2022,0.87,-0.87,1.44,0.62,,,641820,0,3,Bot,,,,,592663,,,5.81360977346257,-121.81483950745732,-2.877331128652977,7.319046433363368,26.059886504471933,-40.36432425253191,3.11,1.5,,,,84.3,2778,6.8,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.65,,,,,,,,20,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,52,0.0,0.146,11,5
FF,2022-11-05,97.3,-1.7,5.5,"Wheeler, Zack",676801,554430,,ball,,,,,11,"Chas McCormick grounds into a force out, pitcher Zack Wheeler to second baseman Jean Segura.   Trey Mancini out at 2nd.    Chas McCormick to 1st.",W,R,R,HOU,PHI,B,,,1,2,2022,-0.85,1.4,-0.14,3.93,,,641820,0,3,Bot,,,,,592663,,,6.219792563650368,-141.48239219474007,-1.835525302178057,-12.850494699879212,35.56992081256656,-13.271029163939136,3.17,1.5,,,,98.0,2540,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.56,,,,,,,,20,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,0.085,11,5
SI,2022-11-05,97.4,-1.71,5.35,"Wheeler, Zack",676801,554430,,swinging_strike,,,,,13,"Chas McCormick grounds into a force out, pitcher Zack Wheeler to second baseman Jean Segura.   Trey Mancini out at 2nd.    Chas McCormick to 1st.",W,R,R,HOU,PHI,S,,,1,1,2022,-1.55,0.77,-0.8,1.23,,,641820,0,3,Bot,,,,,592663,,,6.079803686476585,-141.43923135213723,-7.289441730519298,-22.16594896575678,37.65908906697355,-20.19309392707739,3.23,1.54,,,,97.9,2430,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.44,,,,,,,,20,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,-0.088,11,5
SI,2022-11-05,96.8,-1.74,5.38,"Wheeler, Zack",676801,554430,,foul,,,,,11,"Chas McCormick grounds into a force out, pitcher Zack Wheeler to second baseman Jean Segura.   Trey Mancini out at 2nd.    Chas McCormick to 1st.",W,R,R,HOU,PHI,S,,,1,0,2022,-1.52,0.73,-1.16,2.77,,,641820,0,3,Bot,,,,,592663,,,5.093811196089788,-140.82851138456863,-3.055464128406566,-21.30531666364334,33.63003536869218,-22.02826076646785,3.23,1.54,115,46.8,44,97.8,2395,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.5,,,,,,,,20,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,-0.074,11,5
CU,2022-11-05,84.5,-1.89,5.37,"Wheeler, Zack",676801,554430,,blocked_ball,,,,,14,"Chas McCormick grounds into a force out, pitcher Zack Wheeler to second baseman Jean Segura.   Trey Mancini out at 2nd.    Chas McCormick to 1st.",W,R,R,HOU,PHI,B,,,0,0,2022,0.26,-0.61,1.18,0.41,,,641820,0,3,Bot,,,,,592663,,,6.686858660348854,-122.83067005287916,-3.9745283564398,1.2256240126624498,25.97560893433287,-37.67495550782443,3.2,1.53,,,,85.1,2660,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.61,,,,,,,,20,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,49,0.0,0.059,11,5
FF,2022-11-05,99.1,-1.63,5.42,"Wheeler, Zack",641820,554430,single,hit_into_play,,,,,7,Trey Mancini singles on a line drive to right fielder Nick Castellanos.,W,R,R,HOU,PHI,X,9,line_drive,2,2,2022,-0.79,1.47,-0.32,2.06,,,,0,3,Bot,173.01,105.22,,,592663,,,5.503802186683594,-144.0018554064182,-7.199997755014446,-12.381764264169416,38.274213865958686,-10.249491203542007,3.61,1.7,186,85.1,12,99.8,2644,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.39,0.663,0.607,0.9,1,1,0,4,19,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,0.04,0.42,11,5
SI,2022-11-05,96.4,-1.73,5.33,"Wheeler, Zack",641820,554430,,foul,,,,,11,Trey Mancini singles on a line drive to right fielder Nick Castellanos.,W,R,R,HOU,PHI,S,,,2,2,2022,-1.42,0.79,-0.93,3.36,,,,0,3,Bot,,,,,592663,,,5.382993024326378,-140.132475504707,-1.3628021338385852,-19.855936242263777,36.45703725701787,-21.792921142679216,3.61,1.7,90,46.7,61,96.6,2317,6.8,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.7,,,,,,,,19,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,0.0,11,5
FF,2022-11-05,98.3,-1.66,5.4,"Wheeler, Zack",641820,554430,,ball,,,,,12,Trey Mancini singles on a line drive to right fielder Nick Castellanos.,W,R,R,HOU,PHI,B,,,1,2,2022,-0.62,1.61,1.3,3.06,,,,0,3,Bot,,,,,592663,,,9.612021862380107,-142.65948432392923,-4.571639904956953,-10.95597489927564,37.25090440972459,-9.352605459661437,3.61,1.73,,,,98.8,2584,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.45,,,,,,,,19,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,0.037,11,5
CU,2022-11-05,84.0,-1.8,5.42,"Wheeler, Zack",641820,554430,,ball,,,,,14,Trey Mancini singles on a line drive to right fielder Nick Castellanos.,W,R,R,HOU,PHI,B,,,0,2,2022,0.61,-0.91,1.27,1.34,,,,0,3,Bot,,,,,592663,,,5.971903382851704,-122.08125967513654,-1.1504798124015965,4.694060154343688,27.03037137977562,-41.14954965649106,3.55,1.7,,,,84.7,2689,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.39,,,,,,,,19,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,51,0.0,0.017,11,5
CH,2022-11-05,92.6,-1.6,5.31,"Wheeler, Zack",641820,554430,,foul,,,,,8,Trey Mancini singles on a line drive to right fielder Nick Castellanos.,W,R,R,HOU,PHI,S,,,0,1,2022,-1.31,1.05,0.21,2.01,,,,0,3,Bot,,,,,592663,,,7.634810150014524,-134.595566810982,-4.96273190913468,-17.57751646473237,30.70610598307668,-18.53324826622545,3.61,1.7,,,,94.1,2317,7.4,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.14,,,,,,,,19,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,-0.046,11,5
SI,2022-11-05,97.9,-1.81,5.44,"Wheeler, Zack",641820,554430,,foul,,,,,4,Trey Mancini singles on a line drive to right fielder Nick Castellanos.,W,R,R,HOU,PHI,S,,,0,0,2022,-1.42,0.76,-0.75,2.96,,,,0,3,Bot,,,,,592663,,,6.220752762779021,-142.30573313555317,-2.917048228909853,-20.69089657474268,35.686814697717324,-21.43262292268898,3.61,1.7,158,59.0,26,98.8,2302,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.44,,,,,,,,19,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,-0.034,11,5
CU,2022-11-05,81.1,0.87,6.14,"Valdez, Framber",592663,664285,strikeout,swinging_strike,,,,,13,J.T. Realmuto strikes out swinging.,W,R,L,HOU,PHI,S,2,,2,2,2022,-1.08,-1.56,-0.88,1.37,,,,2,3,Top,,,,,455117,,,-1.8356503538968023,-117.86434770281814,-0.8059281395145788,-9.339703793964553,29.93642830289445,-46.42311104888719,3.61,1.67,,,,79.7,2852,6.2,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.3,,,0.0,1,0,0,,18,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,327,0.011,-0.083,11,5
SI,2022-11-05,97.2,0.63,6.25,"Valdez, Framber",592663,664285,,called_strike,,,,,4,J.T. Realmuto strikes out swinging.,W,R,L,HOU,PHI,S,,,2,1,2022,1.48,0.87,-0.4,2.35,,,,2,3,Top,,,,,455117,,,-6.145491172918852,-141.10950413563555,-6.771512851266976,21.19454377426073,38.486655760975125,-19.06450332488025,3.61,1.73,,,,95.8,2353,6.1,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.42,,,,,,,,18,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,144,0.0,-0.031,11,5
SI,2022-11-05,96.4,0.83,6.35,"Valdez, Framber",592663,664285,,ball,,,,,12,J.T. Realmuto strikes out swinging.,W,R,L,HOU,PHI,B,,,1,1,2022,1.54,0.75,1.1,4.03,,,,2,3,Top,,,,,455117,,,-2.763110295923157,-140.12768283551355,-2.1342358366576013,20.68013749174266,39.165828541004906,-22.13674944806553,3.58,1.67,,,,94.4,2258,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.76,,,,,,,,18,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,155,0.0,0.021,11,5
CU,2022-11-05,78.9,0.94,6.13,"Valdez, Framber",592663,664285,,foul,,,,,7,J.T. Realmuto strikes out swinging.,W,R,L,HOU,PHI,S,,,1,0,2022,-0.75,-1.46,-0.28,1.82,,,,2,3,Top,,,,,455117,,,-1.2517884951813978,-114.75323898815016,0.2721464281409362,-6.280694044724209,25.00733920950132,-45.2262945606386,3.61,1.67,3,94.5,-37,77.9,2821,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.51,,,,,,,,18,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,332,0.0,-0.021,11,5
CU,2022-11-05,79.4,0.99,6.2,"Valdez, Framber",592663,664285,,ball,,,,,14,J.T. Realmuto strikes out swinging.,W,R,L,HOU,PHI,B,,,0,0,2022,-0.62,-1.5,1.23,2.37,,,,2,3,Top,,,,,455117,,,1.6871380406575849,-115.54363765055214,1.272815133873082,-5.853645372430274,25.018715156413062,-45.954165984431526,3.5,1.67,,,,78.4,2767,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.54,,,,,,,,18,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333,0.0,0.015,11,5
CU,2022-11-05,79.8,1.13,6.05,"Valdez, Framber",656555,664285,strikeout,called_strike,,,,,5,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,S,2,,3,2,2022,-0.84,-1.42,-0.16,2.52,,,,1,3,Top,,,,,455117,,,-1.2499952785819868,-116.1513249008596,1.6873281659793868,-7.240231146306806,25.040803046130808,-45.47709165627761,3.52,1.7,,,,78.4,2917,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.89,,,0.0,1,0,0,,17,7,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,331,0.018,-0.207,11,5
SI,2022-11-05,96.2,0.7,6.26,"Valdez, Framber",656555,664285,,foul,,,,,8,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,S,,,3,2,2022,1.31,0.98,0.04,2.11,,,,1,3,Top,,,,,455117,,,-4.646828065274399,-139.9191646202249,-7.559313956396817,18.209837700734745,31.91080613890061,-17.812997452893605,3.61,1.68,5,102.8,-22,95.4,2372,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.64,,,,,,,,17,6,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,149,0.0,0.0,11,5
CU,2022-11-05,80.1,0.91,6.33,"Valdez, Framber",656555,664285,,ball,,,,,13,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,B,,,2,2,2022,-0.98,-1.61,-1.5,2.1,,,,1,3,Top,,,,,455117,,,-3.459853366751517,-116.50895423091612,0.549759678737245,-7.973251313482152,26.36130882595439,-46.97752717645022,3.5,1.67,,,,78.9,3087,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.56,,,,,,,,17,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,331,0.0,0.073,11,5
SI,2022-11-05,95.3,0.96,6.31,"Valdez, Framber",656555,664285,,called_strike,,,,,8,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,S,,,2,1,2022,1.2,1.1,-0.23,2.1,,,,1,3,Top,,,,,455117,,,-5.7427788459677584,-138.5745678821304,-7.816671126205355,16.777302443197787,30.299376910116692,-16.418343184539513,3.61,1.73,,,,94.3,2325,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.83,,,,,,,,17,4,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,142,0.0,-0.046,11,5
CU,2022-11-05,79.2,1.0,6.14,"Valdez, Framber",656555,664285,,ball,,,,,13,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,B,,,1,1,2022,-0.85,-1.55,-0.32,1.31,,,,1,3,Top,,,,,455117,,,-1.2805327150431156,-115.20807419355734,-0.7148151395668443,-7.222343127634616,25.313899299880667,-45.92335757762102,3.55,1.68,,,,78.3,3035,6.1,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.42,,,,,,,,17,3,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,322,0.0,0.033,11,5
CH,2022-11-05,90.3,0.95,6.29,"Valdez, Framber",656555,664285,,ball,,,,,3,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,B,,,0,1,2022,1.2,0.59,0.63,3.33,,,,1,3,Top,,,,,455117,,,-3.3146220377206643,-131.4801903971379,-2.6740747229698587,14.665771969177968,28.391148176430296,-24.939951984550834,3.52,1.67,,,,89.1,1841,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.92,,,,,,,,17,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,137,0.0,0.016,11,5
SI,2022-11-05,96.1,0.76,6.37,"Valdez, Framber",656555,664285,,called_strike,,,,,8,Rhys Hoskins called out on strikes.,W,R,L,HOU,PHI,S,,,0,0,2022,1.22,1.07,0.16,2.27,,,,1,3,Top,,,,,455117,,,-4.275004005265394,-139.77545848913144,-7.550844968601578,16.96455262363334,31.7314054211171,-16.673352446876937,3.64,1.73,,,,94.5,2256,5.4,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,55.11,,,,,,,,17,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,145,0.0,-0.024,11,5
SI,2022-11-05,97.4,0.64,6.32,"Valdez, Framber",656941,664285,strikeout,called_strike,,,,,4,Kyle Schwarber called out on strikes.,W,L,L,HOU,PHI,S,2,,2,2,2022,1.05,1.31,-0.48,2.16,,,,0,3,Top,,,,,455117,,,-5.377259656689588,-141.58823514931623,-8.583131352613837,15.378862023012044,32.30226925194096,-12.81898222707991,3.32,1.56,,,,96.7,2302,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.58,,,0.0,1,0,0,,16,5,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,145,0.025,-0.195,11,5
SI,2022-11-05,96.1,0.76,6.33,"Valdez, Framber",656941,664285,,called_strike,,,,,8,Kyle Schwarber called out on strikes.,W,L,L,HOU,PHI,S,,,2,1,2022,1.28,0.97,-0.21,1.72,,,,0,3,Top,,,,,455117,,,-5.396166765813651,-139.57315769500337,-8.676926621033104,17.95011630641514,32.81849375724383,-17.66675461197385,3.29,1.59,,,,95.0,2324,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.65,,,,,,,,16,4,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,145,0.0,-0.066,11,5
SI,2022-11-05,95.2,0.99,6.25,"Valdez, Framber",656941,664285,,called_strike,,,,,6,Kyle Schwarber called out on strikes.,W,L,L,HOU,PHI,S,,,2,0,2022,1.31,0.88,0.34,2.32,,,,0,3,Top,,,,,455117,,,-4.6057132582895886,-138.44980000130403,-6.589403877563822,17.815905577908644,31.71748536676208,-19.53337942499898,3.23,1.65,,,,94.5,2161,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.51,,,,,,,,16,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,146,0.0,-0.056,11,5
SI,2022-11-05,94.0,1.01,6.27,"Valdez, Framber",656941,664285,,ball,,,,,12,Kyle Schwarber called out on strikes.,W,L,L,HOU,PHI,B,,,1,0,2022,1.3,0.99,1.85,3.11,,,,0,3,Top,,,,,455117,,,-0.6777422083660748,-136.883911819153,-4.647405322771141,16.396188144010207,31.422153206927145,-18.91270402809176,3.32,1.59,,,,93.2,2222,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.66,,,,,,,,16,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,144,0.0,0.063,11,5
FC,2022-11-05,82.8,1.03,6.11,"Valdez, Framber",656941,664285,,ball,,,,,13,Kyle Schwarber called out on strikes.,W,L,L,HOU,PHI,B,,,0,0,2022,-0.42,-0.48,-0.98,0.84,,,,0,3,Top,,,,,455117,,,-3.744366492318079,-120.62069965867106,-4.613973895375265,-3.364200646375659,22.949931301196308,-36.19122296527822,3.35,1.7,,,,82.2,2680,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.7,,,,,,,,16,1,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,302,0.0,0.033,11,5
SI,2022-11-05,97.6,-1.7,5.31,"Wheeler, Zack",543877,554430,grounded_into_double_play,hit_into_play,,,,,7,"Christian Vazquez grounds into a double play, shortstop Edmundo Sosa to second baseman Jean Segura to first baseman Rhys Hoskins.   Kyle Tucker out at 2nd.    Christian Vazquez out at 1st.",W,R,R,HOU,PHI,X,6,ground_ball,0,2,2022,-1.5,0.87,-0.73,1.52,,,663656,1,2,Bot,111.97,152.09,,,592663,,,6.147653987354308,-141.81771700869416,-6.744529787352901,-21.68768505174845,33.314363466172864,-19.021732587804166,3.18,1.52,50,79.2,3,98.6,2329,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.52,0.223,0.206,0.0,1,0,0,2,15,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.053,-0.254,11,5
SI,2022-11-05,97.1,-1.69,5.37,"Wheeler, Zack",543877,554430,,called_strike,,,,,4,"Christian Vazquez grounds into a double play, shortstop Edmundo Sosa to second baseman Jean Segura to first baseman Rhys Hoskins.   Kyle Tucker out at 2nd.    Christian Vazquez out at 1st.",W,R,R,HOU,PHI,S,,,0,1,2022,-1.37,0.96,-0.32,2.26,,,663656,1,2,Bot,,,,,592663,,,6.9019145781809454,-141.07460164109466,-4.981097779242719,-19.877286564009903,34.56953688020179,-18.412175990392114,3.23,1.59,,,,98.0,2389,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.42,,,,,,,,15,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,-0.068,11,5
SI,2022-11-05,97.2,-1.67,5.38,"Wheeler, Zack",543877,554430,,foul,,,,,11,"Christian Vazquez grounds into a double play, shortstop Edmundo Sosa to second baseman Jean Segura to first baseman Rhys Hoskins.   Kyle Tucker out at 2nd.    Christian Vazquez out at 1st.",W,R,R,HOU,PHI,S,,,0,0,2022,-1.55,0.77,-2.04,2.74,,,663656,1,2,Bot,,,,,592663,,,2.593435094036902,-141.51712042080442,-3.314838107687865,-21.28537366843785,34.781660851024924,-21.304048544510348,3.18,1.52,5,9.7,47,98.0,2382,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.6,,,,,,,,15,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,-0.048,11,5
SL,2022-11-05,92.3,-1.74,5.34,"Wheeler, Zack",663656,554430,walk,ball,,,,,14,Kyle Tucker walks.,W,L,R,HOU,PHI,B,,,3,2,2022,0.24,0.26,0.9,2.03,,,,1,2,Bot,,,,,592663,,,6.311257904086471,-134.37887261787006,-3.2644940496256334,1.5580430854217586,27.85000986557842,-28.50843632883184,3.55,1.7,,,,93.9,2667,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.39,,,0.7,1,0,0,,14,10,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,139,0.026,0.211,11,5
FF,2022-11-05,98.1,-1.51,5.5,"Wheeler, Zack",663656,554430,,foul,,,,,2,Kyle Tucker walks.,W,L,R,HOU,PHI,S,,,3,2,2022,-0.56,1.46,-0.15,3.11,,,,1,2,Bot,,,,,592663,,,5.052209139324884,-142.753441423326,-4.414171267155561,-8.836806515190677,33.765177482377474,-11.428947905186048,3.59,1.7,244,76.6,32,99.3,2506,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.5,,,,,,,,14,9,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,214,0.0,0.0,11,5
FF,2022-11-05,96.5,-1.52,5.57,"Wheeler, Zack",663656,554430,,foul,,,,,2,Kyle Tucker walks.,W,L,R,HOU,PHI,S,,,3,2,2022,-0.51,1.61,-0.07,3.63,,,,1,2,Bot,,,,,592663,,,5.101752230997035,-140.32206019356633,-3.254315549401904,-7.954394241403397,35.0380862552085,-10.499112801580448,3.59,1.7,255,75.9,42,97.8,2537,7.3,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.22,,,,,,,,14,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,221,0.0,0.0,11,5
SL,2022-11-05,94.0,-1.86,5.35,"Wheeler, Zack",663656,554430,,ball,,,,,13,Kyle Tucker walks.,W,L,R,HOU,PHI,B,,,2,2,2022,-0.08,0.42,-1.1,1.99,,,,1,2,Bot,,,,,592663,,,2.1994791252573256,-136.91734123034755,-3.986696335481289,-1.4960852148248935,29.938128423851545,-26.218315528333367,3.55,1.67,,,,95.3,2606,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.55,,,,,,,,14,7,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,196,0.0,0.073,11,5
CU,2022-11-05,85.5,-1.75,5.49,"Wheeler, Zack",663656,554430,,foul,,,,,9,Kyle Tucker walks.,W,L,R,HOU,PHI,S,,,2,2,2022,0.65,-0.49,0.42,1.9,,,,1,2,Bot,,,,,592663,,,3.818364970166616,-124.3799209739058,-1.1425717257215653,5.87352875276383,27.174370016954644,-37.21490946778997,3.59,1.7,299,102.4,22,85.9,2788,6.8,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.71,,,,,,,,14,6,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,60,0.0,0.0,11,5
FF,2022-11-05,97.8,-1.62,5.5,"Wheeler, Zack",663656,554430,,foul,,,,,11,Kyle Tucker walks.,W,L,R,HOU,PHI,S,,,2,2,2022,-0.52,1.38,-0.94,3.01,,,,1,2,Bot,,,,,592663,,,3.099478276929856,-142.34056588792342,-4.430756015870793,-7.803634729638381,36.63736711253134,-12.611195760016171,3.59,1.7,,,,99.0,2353,7.2,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.3,,,,,,,,14,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,220,0.0,0.0,11,5
FF,2022-11-05,98.9,-1.83,5.53,"Wheeler, Zack",663656,554430,,ball,,,,,11,Kyle Tucker walks.,W,L,R,HOU,PHI,B,,,1,2,2022,-0.69,1.27,-1.27,4.5,,,,1,2,Bot,,,,,592663,,,3.191397492096776,-143.94141528368385,-0.2944057797607224,-10.37424341770862,35.71869791218287,-14.734849321924742,3.55,1.67,,,,99.7,2342,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.64,,,,,,,,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,224,0.0,0.023,11,5
FF,2022-11-05,98.3,-1.71,5.47,"Wheeler, Zack",663656,554430,,called_strike,,,,,7,Kyle Tucker walks.,W,L,R,HOU,PHI,S,,,1,1,2022,-0.73,1.43,-0.51,2.22,,,,1,2,Bot,,,,,592663,,,5.024805808217416,-142.9269232161869,-6.699890147004574,-11.186342655079898,35.6786758055876,-11.199820732514,3.55,1.73,,,,99.2,2440,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.46,,,,,,,,14,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,223,0.0,-0.036,11,5
SL,2022-11-05,93.8,-1.69,5.39,"Wheeler, Zack",663656,554430,,ball,,,,,12,Kyle Tucker walks.,W,L,R,HOU,PHI,B,,,0,1,2022,-0.04,0.69,1.16,3.02,,,,1,2,Bot,,,,,592663,,,7.540823302614824,-136.4562924776655,-1.9235446610747944,-2.174184132241245,30.796631935558555,-23.406915520092703,3.52,1.7,,,,95.1,2605,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.41,,,,,,,,14,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,198,0.0,0.016,11,5
FF,2022-11-05,97.6,-1.58,5.56,"Wheeler, Zack",663656,554430,,foul_bunt,,,,,1,Kyle Tucker walks.,W,L,R,HOU,PHI,S,,,0,0,2022,-0.71,1.51,-0.51,3.29,,,,1,2,Bot,,,,,592663,,,4.593693704504416,-141.9735900191519,-4.069826061705848,-10.753267718969584,35.978852324330795,-11.168334837146247,3.59,1.7,118,,,98.6,2461,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.41,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,220,0.0,-0.024,11,5
SI,2022-11-05,98.0,-1.73,5.45,"Wheeler, Zack",608324,554430,field_out,hit_into_play,,,,,4,"Alex Bregman grounds out, shortstop Edmundo Sosa to first baseman Rhys Hoskins.",W,R,R,HOU,PHI,X,6,ground_ball,0,1,2022,-1.51,0.9,-0.71,2.26,,,,0,2,Bot,109.75,150.04,,,592663,,,6.339350499901071,-142.518622787823,-5.221743525174791,-22.044593267678096,35.06729914121497,-18.90753705785385,3.2,1.51,5,65.8,-23,98.9,2416,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.51,0.043,0.04,0.0,1,0,0,2,13,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,225,-0.023,-0.187,11,5
FF,2022-11-05,98.7,-1.81,5.55,"Wheeler, Zack",608324,554430,,called_strike,,,,,5,"Alex Bregman grounds out, shortstop Edmundo Sosa to first baseman Rhys Hoskins.",W,R,R,HOU,PHI,S,,,0,0,2022,-1.02,1.29,0.16,2.63,,,,0,2,Bot,,,,,592663,,,7.8938447675155645,-143.48132172392982,-5.551895602118995,-16.002386962036212,35.012258722854064,-13.234520035632793,3.29,1.59,,,,100.0,2589,7.2,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.31,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,230,0.0,-0.034,11,5
